SURVYEAR,LEAID,FIPST,STID,NAME,PHONE,MSTREE,MCITY,MSTATE,MZIP,MZIP4,LSTREE,LCITY,LSTATE,LZIP,LZIP4,TYPE,UNION,CONUM,CONAME,CSA,CBSA,METMIC,ULOCAL,CDCODE,LATCOD,LONCOD,BOUND,GSLO,GSHI
2013,4800130,48,101950,REG 4 EDUCATION SERVICE CENTER,7134627708,7145 W TIDWELL,HOUSTON,TX,77092,2096,7145 W TIDWELL,HOUSTON,TX,77092,2096,4,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4818,29.84965,-95.498391,1,N,N
2013,4800132,48,105801,KATHERINE ANNE PORTER SCHOOL,5128476867,P O BOX 2053,WIMBERLEY,TX,78676,,515 FM 2325,WIMBERLEY,TX,78676,,7,000,48209,HAYS COUNTY,N,12420,1,00:00:00,4825,30.00301,-98.106901,1,09,12
2013,4800133,48,108804,MIDVALLEY ACADEMY CHARTER DISTRICT,2102270295,P O BOX 15644,SAN ANTONIO,TX,78212,0177,201 N 17TH ST,MCALLEN,TX,78501,0177,7,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.20619,-98.237791,1,09,12
2013,4800136,48,108950,REG 1 EDUCATION SERVICE CENTER,9569846000,1900 W SCHUNIOR,EDINBURG,TX,78541,2234,1900 W SCHUNIOR,EDINBURG,TX,78541,2234,4,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.31044,-98.182141,1,N,N
2013,4800139,48,123803,TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL,4099825400,326 THOMAS BLVD,PORT ARTHUR,TX,77640,,326 THOMAS BLVD,PORT ARTHUR,TX,77640,,7,000,48245,JEFFERSON COUNTY,N,13140,1,00:00:00,4814,29.87525,-93.942821,1,PK,12
2013,4800141,48,152802,RISE ACADEMY,8067440438,207 N MARTIN LUTHER KING BLVD,LUBBOCK,TX,79403,,207 N MARTIN LUTHER KING BLVD,LUBBOCK,TX,79403,,7,000,48303,LUBBOCK COUNTY,352,31180,1,00:00:00,4819,33.60115,-101.819081,1,PK,08
2013,4800142,48,152803,SOUTH PLAINS ACADEMY CHARTER DISTRICT,2102270295,P O BOX 15644,SAN ANTONIO,TX,78212,,4008 AVE R,LUBBOCK,TX,79412,,7,000,48303,LUBBOCK COUNTY,352,31180,1,00:00:00,4819,33.557573,-101.856621,1,09,12
2013,4800144,48,152950,REG 17 EDUCATION SERVICE CENTER,8067924000,1111 W LOOP 289,LUBBOCK,TX,79416,5029,1111 W LOOP 289,LUBBOCK,TX,79416,5029,4,000,48303,LUBBOCK COUNTY,352,31180,1,00:00:00,4819,33.58254,-101.940801,1,N,N
2013,4800146,48,161950,REG 12 EDUCATION SERVICE CENTER,2542971212,P O BOX 23409,WACO,TX,76702,3409,2101 W LOOP 340,WACO,TX,76712,3409,4,000,48309,MCLENNAN COUNTY,N,47380,1,00:00:00,4817,31.4974,-97.166991,1,N,N
2013,4800148,48,165802,MIDLAND ACADEMY CHARTER SCHOOL,4326860003,500 N BAIRD,MIDLAND,TX,79701,4704,500 N BAIRD,MIDLAND,TX,79701,4704,7,000,48329,MIDLAND COUNTY,372,33260,1,00:00:00,4811,32.00225,-102.072671,1,PK,08
2013,4800150,48,165950,REG 18 EDUCATION SERVICE CENTER,4325632380,P O BOX 60580,MIDLAND,TX,79711,0580,2811 LAFORCE BLVD,MIDLAND,TX,79706,0580,4,000,48329,MIDLAND COUNTY,372,33260,1,00:00:00,4811,31.93394,-102.210861,1,N,N
2013,4800151,48,170801,TEXAS SERENITY ACADEMY,2819318887,262 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,,262 N SAM HOUSTON PKWY E,HOUSTON,TX,77060,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4829,29.93967,-95.402191,1,KG,08
2013,4800152,48,178804,RICHARD MILBURN ALTER HIGH SCHOOL (CORPUS CHRISTI),8307880198,1263 TERMINAL LOOP,MCQUEENEY,TX,78123,0765,3875 1/2 S STAPLES,CORPUS CHRISTI,TX,78411,0765,7,000,48355,NUECES COUNTY,204,18580,1,00:00:00,4827,27.736148,-97.385721,1,09,12
2013,4800154,48,178950,REG 2 EDUCATION SERVICE CENTER,3615618400,209 N WATER ST,CORPUS CHRISTI,TX,78401,2599,209 N WATER ST,CORPUS CHRISTI,TX,78401,2599,4,000,48355,NUECES COUNTY,204,18580,1,00:00:00,4827,27.79334,-97.394501,1,N,N
2013,4800155,48,181950,REG 5 EDUCATION SERVICE CENTER,4099511700,350 PINE STREET STE 500,BEAUMONT,TX,77701,4299,350 PINE STREET STE 500,BEAUMONT,TX,77701,4299,4,000,48245,JEFFERSON COUNTY,N,13140,1,00:00:00,4814,30.08531,-94.097311,1,N,N
2013,4800156,48,188950,REG 16 EDUCATION SERVICE CENTER,8066775000,5800 BELL ST,AMARILLO,TX,79109,6230,5800 BELL ST,AMARILLO,TX,79109,6230,4,000,48381,RANDALL COUNTY,108,11100,1,00:00:00,4813,35.14805,-101.904051,1,N,N
2013,4800158,48,220802,ARLINGTON CLASSICS ACADEMY,8179871819,5206 S BOWEN,ARLINGTON,TX,76017,,5206 S BOWEN,ARLINGTON,TX,76017,,7,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4806,32.662574,-97.149945,1,KG,08
2013,4800159,48,072802,ERATH EXCELS ACADEMY INC,2549658883,680 PEACH ORCHARD RD,STEPHENVILLE,TX,76401,3710,680 PEACH ORCHARD RD,STEPHENVILLE,TX,76401,3710,7,000,48143,ERATH COUNTY,N,44500,2,00:00:00,4825,32.207818,-98.22954,1,07,12
2013,4800162,48,220950,REG 11 EDUCATION SERVICE CENTER,8177403600,3001 N FWY,FORT WORTH,TX,76106,6596,3001 N FWY,FORT WORTH,TX,76106,6596,4,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4833,32.797953,-97.321823,1,N,N
2013,4800163,48,221801,TEXAS COLLEGE PREPARATORY ACADEMIES,9723163663,P O BOX 292730,LEWISVILLE,TX,75029,,1800 LAKEWAY DR STE 100,LEWISVILLE,TX,75057,,7,000,48121,DENTON COUNTY,206,19100,1,00:00:00,4826,33.01911,-96.978211,1,PK,12
2013,4800164,48,221950,REG 14 EDUCATION SERVICE CENTER,3256758600,1850 HWY 351,ABILENE,TX,79601,4750,1850 HWY 351,ABILENE,TX,79601,4750,4,000,48441,TAYLOR COUNTY,N,10180,1,00:00:00,4819,32.48129,-99.692991,1,N,N
2013,4800165,48,225950,REG 8 EDUCATION SERVICE CENTER,9035728551,P O BOX 1894,MT PLEASANT,TX,75456,1894,4845 US HWY 271 N,PITTSBURG,TX,75686,4303,4,000,48063,CAMP COUNTY,N,N,0,00:00:00,4804,33.067371,-94.96443,1,N,N
2013,4800166,48,226950,REG 15 EDUCATION SERVICE CENTER,3256586571,P O BOX 5199,SAN ANGELO,TX,76902,5199,612 S IRENE ST,SAN ANGELO,TX,76903,5199,4,000,48451,TOM GREEN COUNTY,N,41660,1,00:00:00,4811,31.45607,-100.415591,1,N,N
2013,4800169,48,227950,REG 13 EDUCATION SERVICE CENTER,5129195228,5701 SPRINGDALE RD,AUSTIN,TX,78723,3675,5701 SPRINGDALE RD,AUSTIN,TX,78723,3675,4,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4825,30.30065,-97.673021,1,N,N
2013,4800171,48,234801,RANCH ACADEMY,9034793601,3120 VZCR 2318,CANTON,TX,75103,,3120 VZCR 2318,CANTON,TX,75103,,7,000,48467,VAN ZANDT COUNTY,N,N,0,00:00:00,4805,32.540079,-95.879956,1,02,12
2013,4800172,48,235950,REG 3 EDUCATION SERVICE CENTER,3615730731,1905 LEARY LN,VICTORIA,TX,77901,2899,1905 LEARY LN,VICTORIA,TX,77901,2899,4,000,48469,VICTORIA COUNTY,544,47020,1,00:00:00,4827,28.83546,-96.985231,1,N,N
2013,4800173,48,236950,REG 6 EDUCATION SERVICE CENTER,9364358400,3332 MONTGOMERY RD,HUNTSVILLE,TX,77340,6499,3332 MONTGOMERY RD,HUNTSVILLE,TX,77340,6499,4,000,48471,WALKER COUNTY,288,26660,2,00:00:00,4808,30.693867,-95.555433,1,N,N
2013,4800174,48,240801,GATEWAY ACADEMY CHARTER DISTRICT,2102270295,P O BOX 15644,SAN ANTONIO,TX,78212,8844,1600 CLARK BLVD,LAREDO,TX,78043,8844,7,000,48479,WEBB COUNTY,N,29700,1,00:00:00,4828,27.51621,-99.479851,1,09,12
2013,4800176,48,243950,REG 9 EDUCATION SERVICE CENTER,9403226928,301 LOOP 11,WICHITA FALLS,TX,76306,3706,301 LOOP 11,WICHITA FALLS,TX,76306,3706,4,000,48485,WICHITA COUNTY,N,48660,1,00:00:00,4813,33.91843,-98.538071,1,N,N
2013,4800177,48,013801,ST MARY'S ACADEMY CHARTER SCHOOL,3613585601,507 N FILMORE,BEEVILLE,TX,78102,0653,507 N FILMORE,BEEVILLE,TX,78102,0653,7,000,48025,BEE COUNTY,N,13300,2,00:00:00,4834,28.4085,-97.744681,1,KG,06
2013,4800178,48,015817,SAN ANTONIO CAN HIGH SCHOOL,2149432244,325 W 12TH ST,DALLAS,TX,75208,,325 W 12TH ST,DALLAS,TX,75208,,7,N,48113,DALLAS COUNTY,206,19100,1,00:00:00,4833,32.74162,-96.827401,2,09,12
2013,4800179,48,015822,JUBILEE ACADEMIC CENTER,2103336227,4434 ROLAND,SAN ANTONIO,TX,78222,,4434 ROLAND,SAN ANTONIO,TX,78222,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4835,29.37763,-98.406741,1,PK,12
2013,4800180,48,015823,SAN ANTONIO TECHNOLOGY ACADEMY,2107338100,7300 BLANCO RD STE 606,SAN ANTONIO,TX,78216,4304,7300 BLANCO RD STE 606,SAN ANTONIO,TX,78216,4304,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4820,29.5255,-98.503601,1,09,12
2013,4800184,48,057831,GATEWAY CHARTER ACADEMY,2143751921,6103 UNIVERSITY HILLS BLVD,DALLAS,TX,75241,,6103 UNIVERSITY HILLS BLVD,DALLAS,TX,75241,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.67374,-96.807611,1,PK,12
2013,4800185,48,057832,ALPHA CHARTER SCHOOL,9722722173,701 W STATE ST,GARLAND,TX,75040,,701 W STATE ST,GARLAND,TX,75040,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4832,32.91362,-96.639331,1,06,12
2013,4800186,48,057833,EDUCATION CENTER INTERNATIONAL ACADEMY,2147039008,P O BOX 852337,MESQUITE,TX,75185,,2422 JUPITER RD,GARLAND,TX,75044,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4832,32.93835,-96.681641,1,KG,08
2013,4800187,48,061802,TEXAS EDUCATION CENTERS,9403836655,4601 N 1 35,DENTON,TX,76207,,4601 N 1 35,DENTON,TX,76207,,7,000,48121,DENTON COUNTY,206,19100,1,00:00:00,4826,33.225225,-97.172803,1,KG,12
2013,4800190,48,101847,BEATRICE MAYES INSTITUTE CHARTER SCHOOL,7137475629,5807 CALHOUN,HOUSTON,TX,77021,,5807 CALHOUN,HOUSTON,TX,77021,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4818,29.69988,-95.345641,1,KG,08
2013,4800191,48,101848,NORTHWEST PREPARATORY,7136883649,11500 NW FWY STE 190,HOUSTON,TX,77092,,11500 NW FWY STE 190,HOUSTON,TX,77092,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4818,29.82325,-95.471111,1,PK,08
2013,4800192,48,101849,ACCELERATED INTERMEDIATE ACADEMY,7132836298,P O BOX 20589,HOUSTON,TX,77225,,12825 SUMMIT RIDGE,HOUSTON,TX,77085,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4809,29.63661,-95.484781,1,PK,06
2013,4800193,48,101850,ZOE LEARNING ACADEMY,7137484228,6701 CULLEN BLVD,HOUSTON,TX,77021,,6701 CULLEN BLVD,HOUSTON,TX,77021,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4818,29.69083,-95.352691,1,PK,07
2013,4800194,48,105802,TEXAS PREPARATORY SCHOOL,5128057737,P O BOX 1643,SAN MARCOS,TX,78667,,400 UHLAND RD,SAN MARCOS,TX,78666,,7,000,48209,HAYS COUNTY,N,12420,1,00:00:00,4835,29.89637,-97.916531,1,KG,06
2013,4800195,48,108808,VANGUARD ACADEMY,9562831700,1200 E KELLY,PHARR,TX,78577,0189,1200 E KELLY ST,PHARR,TX,78577,0189,7,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.18904,-98.170671,1,PK,12
2013,4800199,48,015816,ACADEMY OF CAREERS AND TECHNOLOGIES CHARTER SCHOOL,2105349690,P O BOX 681866,SAN ANTONIO,TX,78268,,5503 GROSSOM RD STE 107,SAN ANTONIO,TX,78238,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4820,29.48494,-98.627851,1,09,12
2013,4800200,48,015820,SAN ANTONIO SCHOOL FOR INQUIRY & CREATIVITY,2107380020,4616 SAN PEDRO STE 104,SAN ANTONIO,TX,78212,,4616 SAN PEDRO STE 104,SAN ANTONIO,TX,78212,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4820,29.47609,-98.498751,1,KG,12
2013,4800201,48,057827,NOVA ACADEMY (SOUTHEAST),9728087475,2800 PRICHARD,DALLAS,TX,75227,,2800 PRICHARD,DALLAS,TX,75227,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.76213,-96.688161,1,KG,08
2013,4800202,48,057828,WINFREE ACADEMY CHARTER SCHOOLS,9728693250,6221 RIVERSIDE DR STE 110,IRVING,TX,75039,,6221 RIVERSIDE DR STE 110,IRVING,TX,75039,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4824,32.89268,-96.940051,1,09,12
2013,4800203,48,057829,A+ ACADEMY,2143813226,8225 BRUTON RD,DALLAS,TX,75217,,8225 BRUTON RD,DALLAS,TX,75217,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.74911,-96.678941,1,PK,12
2013,4800204,48,057830,INSPIRED VISION ACADEMY,2143813226,8225 BRUTON RD,DALLAS,TX,75217,,8225 BRUTON RD,DALLAS,TX,75217,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.74911,-96.678941,1,PK,10
2013,4800205,48,071804,EL PASO ACADEMY,9155908589,11000 ARGAL CT,EL PASO,TX,79935,,11000 ARGAL CT,EL PASO,TX,79935,,7,000,48141,EL PASO COUNTY,238,21340,1,00:00:00,4816,31.75174,-106.329041,1,09,12
2013,4800207,48,072801,PREMIER HIGH SCHOOLS,9723163663,P O BOX 292730,LEWISVILLE,TX,75029,,1301 WATERS RIDGE DR,LEWISVILLE,TX,75057,,7,000,48121,DENTON COUNTY,206,19100,1,00:00:00,4826,33.02596,-96.975041,1,07,12
2013,4800209,48,101845,YES PREP PUBLIC SCHOOLS INC,7139679000,6201 BONHOMME RD STE 168 N,HOUSTON,TX,77036,,6201 BONHOMME RD STE 168 N,HOUSTON,TX,77036,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4807,29.71167,-95.512491,1,06,12
2013,4800210,48,101846,HARMONY SCIENCE ACADEMY,7133433333,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,,5435 S BRAESWOOD,HOUSTON,TX,77096,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4807,29.67579,-95.479181,1,KG,12
2013,4800211,48,108807,IDEA PUBLIC SCHOOLS,9563778000,505 ANGELITA DR STE 9,WESLACO,TX,78596,0182,505 ANGELITA DR STE 9,WESLACO,TX,78596,0182,7,000,48215,HIDALGO COUNTY,365,32580,1,00:00:00,4815,26.174811,-97.994914,1,KG,12
2013,4800213,48,183801,PANOLA CHARTER SCHOOL,9036936355,P O BOX 610,CARTHAGE,TX,75633,0610,448 W PANOLA ST,CARTHAGE,TX,75633,0610,7,000,48365,PANOLA COUNTY,N,N,0,00:00:00,4801,32.156551,-94.345037,1,08,12
2013,4800214,48,213801,BRAZOS RIVER CHARTER SCHOOL,2548989226,P O BOX 949,NEMO,TX,76070,,FM 200 AND FM 199,NEMO,TX,76070,,7,000,48425,SOMERVELL COUNTY,206,19100,1,00:00:00,4825,32.251061,-97.650637,1,KG,12
2013,4800215,48,220804,FORT WORTH CAN ACADEMY,2149432244,325 W 12TH STE 200,DALLAS,TX,75208,,325 W 12TH STE 200,DALLAS,TX,75208,,7,N,48113,DALLAS COUNTY,206,19100,1,00:00:00,4833,32.74162,-96.827401,2,09,12
2013,4800219,48,116801,PHOENIX CHARTER SCHOOL,9034547153,8501 JACK FINNEY BLVD,GREENVILLE,TX,75402,,8501 JACK FINNEY BLVD,GREENVILLE,TX,75402,,7,000,48231,HUNT COUNTY,206,19100,1,00:00:00,4804,33.08282,-96.076241,1,PK,12
2013,4800221,48,123805,EHRHART SCHOOL,4098398200,3380 FANIN ST,BEAUMONT,TX,77701,,3380 FANNIN ST,BEAUMONT,TX,77701,,7,000,48245,JEFFERSON COUNTY,N,13140,1,00:00:00,4814,30.07264,-94.125551,1,PK,08
2013,4800226,48,188801,RICHARD MILBURN ACADEMY (AMARILLO),8305576181,1263 TERMINAL LOOP,MCQUEENEY,TX,78123,,4106 SW 51ST AVE,AMARILLO,TX,79109,,7,000,48381,RANDALL COUNTY,108,11100,1,00:00:00,4813,35.15495,-101.882871,1,09,12
2013,4800227,48,193801,BIG SPRINGS CHARTER SCHOOL,8302327101,P O BOX 399,LEAKEY,TX,78873,,10664 N US HWY 83,LEAKY,TX,78873,,7,000,48385,REAL COUNTY,N,N,0,00:00:00,4821,29.838059,-99.668521,1,KG,12
2013,4800229,48,212803,AZLEWAY CHARTER SCHOOL,9035668444,15892 CR26,TYLER,TX,75707,,15892 CR26,TYLER,TX,75707,,7,000,48423,SMITH COUNTY,540,46340,1,00:00:00,4801,32.315299,-95.195986,1,01,12
2013,4800231,48,220809,FORT WORTH ACADEMY OF FINE ARTS,8179241482,3901 S HULEN ST,FORT WORTH,TX,76109,,3901 S HULEN ST,FORT WORTH,TX,76109,,7,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4812,32.69098,-97.393221,1,03,12
2013,4800232,48,227817,CEDARS INTERNATIONAL ACADEMY,5124191551,8416 N IH 35,AUSTIN,TX,78753,,8416 N IH 35,AUSTIN,TX,78753,,7,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4835,30.347526,-97.695259,1,PK,08
2013,4800235,48,014804,ORENDA CHARTER SCHOOL,5128693020,2951 WILLIAMS DR,GEORGETOWN,TX,78628,,2951 WILLIAMS DR,GEORGETOWN,TX,78628,,7,000,48491,WILLIAMSON COUNTY,N,12420,1,00:00:00,4831,30.66263,-97.690381,1,KG,12
2013,4800236,48,057834,EVOLUTION ACADEMY CHARTER SCHOOL,9729073755,1101 S SHERMAN ST,RICHARDSON,TX,75081,4852,1101 S SHERMAN ST,RICHARDSON,TX,75081,4852,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4832,32.93577,-96.742011,1,09,12
2013,4800237,48,057835,GOLDEN RULE CHARTER SCHOOL,2143339330,2602 W ILLINOIS AVE,DALLAS,TX,75233,,2602 W ILLINOIS AVE,DALLAS,TX,75233,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4833,32.71953,-96.863141,1,PK,08
2013,4800239,48,101852,JUAN B GALAVIZ CHARTER SCHOOL,8323006010,1507 LITTLE YORK,HOUSTON,TX,77093,5187,1507 LITTLE YORK,HOUSTON,TX,77093,5187,7,N,48201,HARRIS COUNTY,288,26420,1,00:00:00,4829,29.870936,-95.362669,2,06,12
2013,4800240,48,101853,PROMISE COMMUNITY SCHOOL,7133156429,4500 BISSONNET STE 200,BELLAIRE,TX,77401,3113,4410 NAVIGATION BLVD,HOUSTON,TX,77011,1036,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4829,29.75146,-95.328851,1,PK,08
2013,4800241,48,227816,HARMONY SCIENCE ACADEMY (AUSTIN),7133433333,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,,930 E RUNDBERG LN,AUSTIN,TX,78753,,7,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4810,30.35726,-97.684831,1,KG,12
2013,4800242,48,227818,AUSTIN CAN ACADEMY CHARTER SCHOOL,2149432244,325 W 12TH ST STE 200,DALLAS,TX,75208,,325 W 12TH ST STE 200,DALLAS,TX,75208,,7,N,48113,DALLAS COUNTY,206,19100,1,00:00:00,4833,32.74162,-96.827401,2,09,12
2013,4800246,48,015825,LIGHTHOUSE CHARTER SCHOOL,2106744100,2718 FRONTIER DR,SAN ANTONIO,TX,78227,,2718 FRONTIER DR,SAN ANTONIO,TX,78227,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4820,29.40266,-98.635971,1,PK,08
2013,4800247,48,068801,RICHARD MILBURN ACADEMY (ECTOR COUNTY),8305576181,1263 TERMINAL LOOP,MCQUEENEY,TX,78123,1605,2525 N GRANDVIEW STE 600,ODESSA,TX,79761,1605,7,000,48135,ECTOR COUNTY,372,36220,1,00:00:00,4811,31.87356,-102.347601,1,09,12
2013,4800248,48,057836,ST ANTHONY SCHOOL,2144213645,3732 MYRTLE ST,DALLAS,TX,75215,,3732 MYRTLE ST,DALLAS,TX,75215,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.76263,-96.762399,1,KG,08
2013,4800249,48,101854,RICHARD MILBURN ACADEMY (SUBURBAN HOUSTON),2812093505,1263 TERMINAL LOOP,MCQUEENEY,TX,78123,,713 E AIRTEX DR,HOUSTON,TX,77073,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4818,29.98373,-95.411691,1,09,12
2013,4800251,48,227819,UNIVERSITY OF TEXAS ELEMENTARY CHARTER SCHOOL,5124959705,2200 E 6TH ST,AUSTIN,TX,78702,,2200 E 6TH ST,AUSTIN,TX,78702,,7,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4835,30.26026,-97.717461,1,PK,05
2013,4800252,48,227905,TEXAS SCH FOR THE BLIND & VISUALLY IMPAIRED,5124548631,1100 W 45TH ST,AUSTIN,TX,78756,3413,1100 W 45TH ST,AUSTIN,TX,78756,3413,5,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4810,30.31464,-97.739751,1,01,12
2013,4800253,48,227906,TEXAS SCH FOR THE DEAF,5124625353,1102 S CONGRESS AVE,AUSTIN,TX,78704,,1102 S CONGRESS AVE,AUSTIN,TX,78704,,5,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4821,30.25416,-97.748321,1,PK,12
2013,4800254,48,220810,WESTLAKE ACADEMY CHARTER SCHOOL,8174905757,2600 OTTINGER RD,WESTLAKE,TX,76262,,2600 OTTINGER RD,WESTLAKE,TX,76262,,7,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4826,32.984132,-97.21148,1,KG,12
2013,4800255,48,220811,EAST FORT WORTH MONTESSORI ACADEMY,8174963003,501 OAKLAND BLVD,FORT WORTH,TX,76103,,501 OAKLAND BLVD,FORT WORTH,TX,76103,,7,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4833,32.76614,-97.257131,1,PK,05
2013,4800256,48,220812,RICHARD MILBURN ACADEMY (FORT WORTH),8307880198,1263 TERMINAL LOOP,MCQUEENEY,TX,78123,7155,6785 CAMP BOWIE BLVD STE 200,FORT WORTH,TX,76116,7155,7,000,48439,TARRANT COUNTY,206,19100,1,00:00:00,4812,32.72013,-97.434461,1,09,12
2013,4800257,48,015826,KIPP SAN ANTONIO,2107873197,735 FREDERICKSBURG RD,SAN ANTONIO,TX,78201,,735 FREDERICKSBURG RD,SAN ANTONIO,TX,78201,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4835,29.450152,-98.51213,1,KG,12
2013,4800258,48,015827,SCHOOL OF SCIENCE AND TECHNOLOGY,2105431111,5707 BANDERA RD,LEON VALLEY,TX,78238,,1450 NE LOOP 410,SAN ANTONIO,TX,78209,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4821,29.51534,-98.443681,1,KG,12
2013,4800259,48,046802,TRINITY CHARTER SCHOOL,5124591000,P O BOX 141125,AUSTIN,TX,78714,1125,8305 CROSS PARK DR,AUSTIN,TX,78754,1125,7,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4810,30.33615,-97.669541,1,05,12
2013,4800260,48,057837,KIPP DALLAS-FORT WORTH,2143758326,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216,,3200 S LANCASTER RD STE 230A,DALLAS,TX,75216,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.708717,-96.801912,1,05,08
2013,4800261,48,101000,HARRIS COUNTY DEPT OF ED,7136946300,6300 IRVINGTON BLVD,HOUSTON,TX,77022,5618,6300 IRVINGTON BLVD,HOUSTON,TX,77022,5618,1,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4829,29.815654,-95.360984,1,N,N
2013,4800262,48,101855,MEYERPARK ELEMENTARY,7137299712,P O BOX 35616,HOUSTON,TX,77235,5616,10912 S POST OAK RD,HOUSTON,TX,77035,5616,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4807,29.66163,-95.464186,1,PK,06
2013,4800263,48,101856,DRAW ACADEMY,7137063729,3920 STONEY BROOK DR,HOUSTON,TX,77063,,3920 STONEY BROOK DR,HOUSTON,TX,77063,,7,000,48201,HARRIS COUNTY,288,26420,1,00:00:00,4807,29.72409,-95.506541,1,PK,08
2013,4800264,48,227820,KIPP AUSTIN PUBLIC SCHOOLS INC,5126376870,8509 FM 969 BLDG 513,AUSTIN,TX,78724,,8509 FM 969 BLDG 513,AUSTIN,TX,78724,,7,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4825,30.27665,-97.637881,1,KG,12
2013,4800265,48,227821,AUSTIN DISCOVERY SCHOOL,5126740700,8509 FM 969 STE 200,AUSTIN,TX,78724,,8509 FM 969 STE 200,AUSTIN,TX,78724,,7,000,48453,TRAVIS COUNTY,N,12420,1,00:00:00,4825,30.27665,-97.637881,1,KG,06
2013,4800266,48,015828,HARMONY SCIENCE ACAD (SAN ANTONIO),7133433333,9321 W SAM HOUSTON PKWY S,HOUSTON,TX,77099,,8505 LAKESIDE PKWY,SAN ANTONIO,TX,78245,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4823,29.4313,-98.653191,1,KG,12
2013,4800268,48,015830,BROOKS ACADEMY OF SCIENCE AND ENGINEERING,2106339006,3803 LYSTER RD,SAN ANTONIO,TX,78235,,3803 LYSTER RD,SAN ANTONIO,TX,78235,,7,000,48029,BEXAR COUNTY,N,41700,1,00:00:00,4835,29.33788,-98.426361,1,KG,12
2013,4800269,48,057838,UPLIFT EDUCATION - PEAK PREPARATORY,2148217325,606 E ROYAL LN,IRVING,TX,75039,,4605 LIVE OAK ST,DALLAS,TX,75204,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4830,32.80153,-96.775041,1,KG,12
2013,4800270,48,057839,LA ACADEMIA DE ESTRELLAS,2149468908,111 S BECKLEY AVE,DALLAS,TX,75203,,125 SUNSET,DALLAS,TX,75208,,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4833,32.744191,-96.82327,1,PK,08
2013,4800271,48,057840,RICHLAND COLLEGIATE HIGH SCHOOL,9727616888,12800 ABRAMS,DALLAS,TX,75243,2199,12800 ABRAMS RD,DALLAS,TX,75243,2199,7,000,48113,DALLAS COUNTY,206,19100,1,00:00:00,4832,32.920884,-96.735275,1,11,12
